,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
73,0.0164,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,0.912,238614,0.412,0TlLq3lA83rQOYtrqBqSct,0.013,7,0.104,-8.074,1,0.124,154.983,4,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,0.422
74,0.46,https://api.spotify.com/v1/audio-analysis/51NFxnQvaosfDDutk0tams,0.695,179172,0.573,51NFxnQvaosfDDutk0tams,0.0734,4,0.482,-8.597,0,0.106,99.939,4,https://api.spotify.com/v1/tracks/51NFxnQvaosfDDutk0tams,audio_features,spotify:track:51NFxnQvaosfDDutk0tams,0.408
75,0.04,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,0.699,205920,0.713,2qT1uLXPVPzGgFOx4jtEuo,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,4,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.354
76,0.346,https://api.spotify.com/v1/audio-analysis/4VUwkH455At9kENOfzTqmF,0.638,180000,0.717,4VUwkH455At9kENOfzTqmF,0.0,2,0.105,-4.722,1,0.0337,100.027,4,https://api.spotify.com/v1/tracks/4VUwkH455At9kENOfzTqmF,audio_features,spotify:track:4VUwkH455At9kENOfzTqmF,0.249
77,0.128,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,0.681,168461,0.666,2wVDWtLKXunswWecARNILj,0.0,3,0.127,-5.264,0,0.162,95.028,4,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,audio_features,spotify:track:2wVDWtLKXunswWecARNILj,0.413
78,0.643,https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya,0.754,130973,0.424,7vQbuQcyTflfCIOu3Uzzya,0.0,2,0.0652,-8.463,1,0.0363,119.705,4,https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya,audio_features,spotify:track:7vQbuQcyTflfCIOu3Uzzya,0.806
79,0.737,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,0.483,203569,0.412,41zXlQxzTi6cGAjpOXyLYH,0.0,7,0.116,-8.461,1,0.0402,170.163,3,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,audio_features,spotify:track:41zXlQxzTi6cGAjpOXyLYH,0.247
80,0.616,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,0.8,228493,0.355,7dNwJbsT0sg1le5kVugGJb,0.0,6,0.118,-10.47,0,0.0895,145.929,4,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,audio_features,spotify:track:7dNwJbsT0sg1le5kVugGJb,0.253
81,0.429,https://api.spotify.com/v1/audio-analysis/2fuCquhmrzHpu5xcA1ci9x,0.671,248440,0.712,2fuCquhmrzHpu5xcA1ci9x,0.0,2,0.103,-7.815,1,0.0476,113.805,4,https://api.spotify.com/v1/tracks/2fuCquhmrzHpu5xcA1ci9x,audio_features,spotify:track:2fuCquhmrzHpu5xcA1ci9x,0.462
82,0.542,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,0.903,417920,0.675,3V8UKqhEK5zBkBb6d6ub8i,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,audio_features,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,0.442
83,0.703,https://api.spotify.com/v1/audio-analysis/1XBc4r6ltXjkFJBrsttwIF,0.691,125827,0.402,1XBc4r6ltXjkFJBrsttwIF,0.0,8,0.463,-12.149,1,0.0599,139.752,4,https://api.spotify.com/v1/tracks/1XBc4r6ltXjkFJBrsttwIF,audio_features,spotify:track:1XBc4r6ltXjkFJBrsttwIF,0.844
84,0.033,https://api.spotify.com/v1/audio-analysis/5sdb5pMhcK44SSLsj1moUh,0.775,191496,0.872,5sdb5pMhcK44SSLsj1moUh,0.0579,6,0.298,-4.194,1,0.0469,122.994,4,https://api.spotify.com/v1/tracks/5sdb5pMhcK44SSLsj1moUh,audio_features,spotify:track:5sdb5pMhcK44SSLsj1moUh,0.379
85,0.0332,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,0.754,198973,0.449,6DCZcSspjsKoFjzjrWoCdn,8.29e-05,7,0.552,-9.211,1,0.109,77.169,4,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,audio_features,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.357
86,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
87,0.291,https://api.spotify.com/v1/audio-analysis/6MJUCumnQsQEKbCy28tbCP,0.788,207853,0.771,6MJUCumnQsQEKbCy28tbCP,5.62e-05,4,0.172,-3.206,0,0.0563,99.038,4,https://api.spotify.com/v1/tracks/6MJUCumnQsQEKbCy28tbCP,audio_features,spotify:track:6MJUCumnQsQEKbCy28tbCP,0.701
88,0.0372,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,0.697,186987,0.683,2BgEsaKNfHUdlh97KmvFyo,0.0,1,0.137,-2.881,0,0.117,96.133,4,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,audio_features,spotify:track:2BgEsaKNfHUdlh97KmvFyo,0.603
89,0.327,https://api.spotify.com/v1/audio-analysis/3KLygy1YWhmrQx0GRs7IOx,0.687,194408,0.785,3KLygy1YWhmrQx0GRs7IOx,0.0,1,0.203,-4.65,1,0.0333,106.046,4,https://api.spotify.com/v1/tracks/3KLygy1YWhmrQx0GRs7IOx,audio_features,spotify:track:3KLygy1YWhmrQx0GRs7IOx,0.655
90,0.0215,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,0.765,192172,0.704,04MLEeAMuV9IlHEsD8vF6A,0.0,5,0.227,-4.589,0,0.127,147.055,4,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,audio_features,spotify:track:04MLEeAMuV9IlHEsD8vF6A,0.498
91,0.00534,https://api.spotify.com/v1/audio-analysis/2GGMabyHXnJmjY6CXhhB2e,0.95,183527,0.59,2GGMabyHXnJmjY6CXhhB2e,0.0,8,0.11,-6.508,0,0.29,130.003,4,https://api.spotify.com/v1/tracks/2GGMabyHXnJmjY6CXhhB2e,audio_features,spotify:track:2GGMabyHXnJmjY6CXhhB2e,0.219
92,0.0622,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,0.776,204347,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,0.128,124.949,4,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
93,0.0233,https://api.spotify.com/v1/audio-analysis/5OCJzvD7sykQEKHH7qAC3C,0.602,197547,0.658,5OCJzvD7sykQEKHH7qAC3C,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,https://api.spotify.com/v1/tracks/5OCJzvD7sykQEKHH7qAC3C,audio_features,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0.268
94,0.0481,https://api.spotify.com/v1/audio-analysis/2zDj4WjbNDmrRL6Z4YjjCA,0.686,227476,0.807,2zDj4WjbNDmrRL6Z4YjjCA,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,https://api.spotify.com/v1/tracks/2zDj4WjbNDmrRL6Z4YjjCA,audio_features,spotify:track:2zDj4WjbNDmrRL6Z4YjjCA,0.63
95,0.00587,https://api.spotify.com/v1/audio-analysis/5aXgz1oKK8Q9z9xvTmSnrO,0.755,215364,0.615,5aXgz1oKK8Q9z9xvTmSnrO,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,4,https://api.spotify.com/v1/tracks/5aXgz1oKK8Q9z9xvTmSnrO,audio_features,spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,0.039
96,0.907,https://api.spotify.com/v1/audio-analysis/0lLdorYw7lVrJydTINhWdI,0.35,206347,0.232,0lLdorYw7lVrJydTINhWdI,9.21e-06,4,0.292,-11.042,1,0.0331,93.269,3,https://api.spotify.com/v1/tracks/0lLdorYw7lVrJydTINhWdI,audio_features,spotify:track:0lLdorYw7lVrJydTINhWdI,0.381
97,0.588,https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,0.81,208293,0.353,0AluA5RNsa4Cx6XRhf2hWZ,0.0,6,0.102,-9.931,0,0.31,88.031,4,https://api.spotify.com/v1/tracks/0AluA5RNsa4Cx6XRhf2hWZ,audio_features,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,0.0727
98,0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216,0.764,7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582
99,0.237,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,0.67,218293,0.743,6mQLN3zRtAp6ovjusyYKrV,0.0,10,0.465,-4.993,1,0.0393,125.944,4,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,audio_features,spotify:track:6mQLN3zRtAp6ovjusyYKrV,0.571
100,0.0651,https://api.spotify.com/v1/audio-analysis/6LKYeyLt4G4SlZ6OJwFhVS,0.539,199227,0.651,6LKYeyLt4G4SlZ6OJwFhVS,0.0,1,0.0662,-5.304,1,0.0432,105.159,4,https://api.spotify.com/v1/tracks/6LKYeyLt4G4SlZ6OJwFhVS,audio_features,spotify:track:6LKYeyLt4G4SlZ6OJwFhVS,0.474
101,0.037,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,0.791,214847,0.862,7ef4DlsgrMEH11cDZd32M6,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,audio_features,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.592
102,0.883,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,0.669,121887,0.308,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,0.029,64.934,4,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,0.52
103,0.279,https://api.spotify.com/v1/audio-analysis/6q8Lb50EtqNeeJXXe8mMAH,0.728,226627,0.801,6q8Lb50EtqNeeJXXe8mMAH,4.71e-06,8,0.143,-2.942,0,0.0683,130.059,4,https://api.spotify.com/v1/tracks/6q8Lb50EtqNeeJXXe8mMAH,audio_features,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,0.416
104,0.299,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0.553,210200,0.502,2rbDhOo9Fh61Bbu23T2qCk,0.0,0,0.764,-5.972,1,0.0409,129.976,4,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,0.296
105,0.766,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,0.24,151933,0.598,5hslUAKq9I9CG2bAulFkHN,0.0,7,0.117,-8.435,1,0.037,202.082,3,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,audio_features,spotify:track:5hslUAKq9I9CG2bAulFkHN,0.776
106,0.0441,https://api.spotify.com/v1/audio-analysis/6kPJZM97LwdG9QIsT7khp6,0.737,222653,0.636,6kPJZM97LwdG9QIsT7khp6,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,audio_features,spotify:track:6kPJZM97LwdG9QIsT7khp6,0.565
107,0.0165,https://api.spotify.com/v1/audio-analysis/2D3z17LBMJ2HEHeBFFjTLi,0.747,158800,0.74,2D3z17LBMJ2HEHeBFFjTLi,9.94e-05,4,0.101,-4.325,0,0.191,176.059,4,https://api.spotify.com/v1/tracks/2D3z17LBMJ2HEHeBFFjTLi,audio_features,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,0.552
108,0.048,https://api.spotify.com/v1/audio-analysis/7uQmJ1jgNzBpATSoWKSPFu,0.632,198933,0.832,7uQmJ1jgNzBpATSoWKSPFu,0.0,7,0.0705,-1.948,0,0.154,182.184,4,https://api.spotify.com/v1/tracks/7uQmJ1jgNzBpATSoWKSPFu,audio_features,spotify:track:7uQmJ1jgNzBpATSoWKSPFu,0.784
109,0.146,https://api.spotify.com/v1/audio-analysis/0s5DNDV6LAKn2u2Ufa3VjQ,0.709,204453,0.771,0s5DNDV6LAKn2u2Ufa3VjQ,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,https://api.spotify.com/v1/tracks/0s5DNDV6LAKn2u2Ufa3VjQ,audio_features,spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,0.709
110,0.0403,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr,0.836,217947,0.544,76cy1WJvNGJTj78UqeA5zr,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,audio_features,spotify:track:76cy1WJvNGJTj78UqeA5zr,0.51
111,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168
112,0.0172,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,0.329
113,0.819,https://api.spotify.com/v1/audio-analysis/2uIX8YMNjGMD7441kqyyNU,0.475,200560,0.37,2uIX8YMNjGMD7441kqyyNU,0.0577,4,0.0841,-7.725,0,0.0361,144.828,4,https://api.spotify.com/v1/tracks/2uIX8YMNjGMD7441kqyyNU,audio_features,spotify:track:2uIX8YMNjGMD7441kqyyNU,0.157
114,0.58,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,0.739,221440,0.559,3swc6WTsr7rl9DqQKQA55C,0.0,8,0.112,-8.011,1,0.117,140.124,4,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.439
115,0.286,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0.0,5,0.242,-4.733,1,0.0457,115.741,4,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,audio_features,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.754
116,0.505,https://api.spotify.com/v1/audio-analysis/1IPRghUN3LFPNbCTsfBJx9,0.642,160357,0.598,1IPRghUN3LFPNbCTsfBJx9,0.0,10,0.129,-8.716,0,0.283,170.185,4,https://api.spotify.com/v1/tracks/1IPRghUN3LFPNbCTsfBJx9,audio_features,spotify:track:1IPRghUN3LFPNbCTsfBJx9,0.508
117,0.31,https://api.spotify.com/v1/audio-analysis/62o8KoI44JfN7aYxgTnPvh,0.749,183753,0.752,62o8KoI44JfN7aYxgTnPvh,0.0,6,0.232,-4.883,1,0.345,180.049,4,https://api.spotify.com/v1/tracks/62o8KoI44JfN7aYxgTnPvh,audio_features,spotify:track:62o8KoI44JfN7aYxgTnPvh,0.901
118,0.676,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,0.692,122067,0.497,4pbJqGIASGPr0ZpGpnWkDn,0.0,2,0.259,-7.316,1,0.119,81.308,4,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,audio_features,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,0.475
119,0.0627,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,0.876,244679,0.786,60SdxE8apGAxMiRrpbmLY0,0.0,10,0.127,-4.884,0,0.306,153.068,4,https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0,audio_features,spotify:track:60SdxE8apGAxMiRrpbmLY0,0.575
120,0.164,https://api.spotify.com/v1/audio-analysis/0247StOpd3AkeBQzANX4Zf,0.599,222533,0.642,0247StOpd3AkeBQzANX4Zf,3.33e-05,0,0.0992,-6.936,1,0.0363,115.412,4,https://api.spotify.com/v1/tracks/0247StOpd3AkeBQzANX4Zf,audio_features,spotify:track:0247StOpd3AkeBQzANX4Zf,0.349
121,0.498,https://api.spotify.com/v1/audio-analysis/7xapw9Oy21WpfEcib2ErSA,0.658,182947,0.56,7xapw9Oy21WpfEcib2ErSA,0.0,6,0.0794,-9.049,0,0.0467,161.994,4,https://api.spotify.com/v1/tracks/7xapw9Oy21WpfEcib2ErSA,audio_features,spotify:track:7xapw9Oy21WpfEcib2ErSA,0.854
122,0.161,https://api.spotify.com/v1/audio-analysis/5qFeMRz4TvetPmzjre9Dq7,0.684,250840,0.811,5qFeMRz4TvetPmzjre9Dq7,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7,audio_features,spotify:track:5qFeMRz4TvetPmzjre9Dq7,0.721
123,0.0085,https://api.spotify.com/v1/audio-analysis/2c7GlMNmF7pbohjykutmLP,0.691,187027,0.716,2c7GlMNmF7pbohjykutmLP,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,https://api.spotify.com/v1/tracks/2c7GlMNmF7pbohjykutmLP,audio_features,spotify:track:2c7GlMNmF7pbohjykutmLP,0.507
124,0.00261,https://api.spotify.com/v1/audio-analysis/2xJCMIJfcNYDc5iR0sAm2O,0.762,209320,0.7,2xJCMIJfcNYDc5iR0sAm2O,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,https://api.spotify.com/v1/tracks/2xJCMIJfcNYDc5iR0sAm2O,audio_features,spotify:track:2xJCMIJfcNYDc5iR0sAm2O,0.608
125,0.137,https://api.spotify.com/v1/audio-analysis/0YammaEkYSeo9vQYZ1OwS6,0.703,198947,0.66,0YammaEkYSeo9vQYZ1OwS6,0.0,10,0.192,-5.119,0,0.123,95.031,4,https://api.spotify.com/v1/tracks/0YammaEkYSeo9vQYZ1OwS6,audio_features,spotify:track:0YammaEkYSeo9vQYZ1OwS6,0.79
126,0.865,https://api.spotify.com/v1/audio-analysis/6tjituizSxwSmBB5vtgHZE,0.647,119787,0.465,6tjituizSxwSmBB5vtgHZE,0.0,7,0.0882,-8.308,1,0.0428,151.251,4,https://api.spotify.com/v1/tracks/6tjituizSxwSmBB5vtgHZE,audio_features,spotify:track:6tjituizSxwSmBB5vtgHZE,0.699
127,0.252,https://api.spotify.com/v1/audio-analysis/2J0X46UkpfLlWbuCXFgDLr,0.669,192537,0.684,2J0X46UkpfLlWbuCXFgDLr,0.0,7,0.72,-4.595,1,0.0585,96.097,4,https://api.spotify.com/v1/tracks/2J0X46UkpfLlWbuCXFgDLr,audio_features,spotify:track:2J0X46UkpfLlWbuCXFgDLr,0.466
128,0.254,https://api.spotify.com/v1/audio-analysis/1h9P5WJwyvK8OB7O2YiXgp,0.691,200747,0.71,1h9P5WJwyvK8OB7O2YiXgp,0.0,5,0.108,-5.144,1,0.334,192.046,4,https://api.spotify.com/v1/tracks/1h9P5WJwyvK8OB7O2YiXgp,audio_features,spotify:track:1h9P5WJwyvK8OB7O2YiXgp,0.726
129,0.0689,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,0.556,223347,0.538,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.196,-5.408,0,0.0382,143.95,4,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,audio_features,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0.291
130,0.34,https://api.spotify.com/v1/audio-analysis/7GqWnsKhMtEW0nzki5o0d8,0.568,179600,0.642,7GqWnsKhMtEW0nzki5o0d8,0.0,10,0.171,-6.495,1,0.0447,117.305,4,https://api.spotify.com/v1/tracks/7GqWnsKhMtEW0nzki5o0d8,audio_features,spotify:track:7GqWnsKhMtEW0nzki5o0d8,0.604
131,0.0484,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,0.656,141587,0.542,5274I4mUMnYczyeXkGDWZN,0.0,7,0.126,-7.358,1,0.323,166.111,4,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,audio_features,spotify:track:5274I4mUMnYczyeXkGDWZN,0.551
132,0.00671,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,0.605,187147,0.822,1zB4vmk8tFRmM9UULNzbLB,0.134,0,0.147,-4.833,1,0.0438,167.997,4,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.288
133,0.0945,https://api.spotify.com/v1/audio-analysis/4hQ6UGyWQIGJmHSo0J88JW,0.601,207905,0.724,4hQ6UGyWQIGJmHSo0J88JW,1.68e-06,6,0.12,-4.856,1,0.0486,102.061,4,https://api.spotify.com/v1/tracks/4hQ6UGyWQIGJmHSo0J88JW,audio_features,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0.508
134,0.184,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,0.765,217307,0.523,1rfofaqEpACxVEHIZBJe6W,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.394
135,0.606,https://api.spotify.com/v1/audio-analysis/5kfNriitmkNE8mUbZ7gbq8,0.551,210667,0.44,5kfNriitmkNE8mUbZ7gbq8,3.02e-05,10,0.11,-8.559,1,0.0985,167.923,4,https://api.spotify.com/v1/tracks/5kfNriitmkNE8mUbZ7gbq8,audio_features,spotify:track:5kfNriitmkNE8mUbZ7gbq8,0.341
136,0.171,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,0.753,184732,0.657,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.061,1,0.0449,107.01,4,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc,0.437
137,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494
138,0.0716,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,0.757,194732,0.69,6wWaVoUOzLQJHd3bWAUpdZ,0.0,1,0.192,-5.327,0,0.282,132.064,4,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,audio_features,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,0.914
139,0.652,https://api.spotify.com/v1/audio-analysis/1mXVgsBdtIVeCLJnSnmtdV,0.698,201000,0.375,1mXVgsBdtIVeCLJnSnmtdV,0.0,5,0.173,-8.279,1,0.0491,91.92,4,https://api.spotify.com/v1/tracks/1mXVgsBdtIVeCLJnSnmtdV,audio_features,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,0.534
140,0.205,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,0.626,202621,0.88,08bNPGLD8AhKpnnERrAc6G,0.0,9,0.128,-2.384,0,0.0504,95.079,4,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.534
141,0.535,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,0.752,197437,0.505,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,0.419
142,0.19,https://api.spotify.com/v1/audio-analysis/0N8MGHEDAq29ip7RrlrTeN,0.537,206120,0.837,0N8MGHEDAq29ip7RrlrTeN,0.0,0,0.348,-4.477,1,0.039,90.083,4,https://api.spotify.com/v1/tracks/0N8MGHEDAq29ip7RrlrTeN,audio_features,spotify:track:0N8MGHEDAq29ip7RrlrTeN,0.533
143,0.589,https://api.spotify.com/v1/audio-analysis/59PYgzOiOjGDzjDT5N5oOX,0.825,327467,0.69,59PYgzOiOjGDzjDT5N5oOX,0.0,10,0.413,-4.252,0,0.226,94.194,4,https://api.spotify.com/v1/tracks/59PYgzOiOjGDzjDT5N5oOX,audio_features,spotify:track:59PYgzOiOjGDzjDT5N5oOX,0.516
144,0.374,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,0.747,215760,0.834,4kWO6O1BUXcZmaxitpVUwp,0.0,3,0.0586,-2.867,0,0.045,128.005,4,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,audio_features,spotify:track:4kWO6O1BUXcZmaxitpVUwp,0.687
145,0.881,https://api.spotify.com/v1/audio-analysis/7inXu0Eaeg02VsM8kHNvzM,0.603,155600,0.321,7inXu0Eaeg02VsM8kHNvzM,0.0,2,0.34,-11.489,1,0.0599,143.104,4,https://api.spotify.com/v1/tracks/7inXu0Eaeg02VsM8kHNvzM,audio_features,spotify:track:7inXu0Eaeg02VsM8kHNvzM,0.844
146,0.16,https://api.spotify.com/v1/audio-analysis/7nD2JPaxIKUdxd2UWgnaGL,0.512,367680,0.452,7nD2JPaxIKUdxd2UWgnaGL,0.0,5,0.0672,-7.217,0,0.124,80.04,4,https://api.spotify.com/v1/tracks/7nD2JPaxIKUdxd2UWgnaGL,audio_features,spotify:track:7nD2JPaxIKUdxd2UWgnaGL,0.364
147,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
